PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/27/18 12:00,PLMN,N121,99.9987,99.8493,99.7792,99.8204,99.0264,99.9627,98.5251,1126.319,123.0941,636.7098,2.6833,3.2824,0.3557,0.8174,0.5198,0.4889,4206.4669,225.1217,100,5.0689,0.1261,0.0742,0.2429,0.43
2/27/18 12:00,PLMN,N122,100,99.8618,99.8364,99.8725,99.0735,99.9816,99.2754,999.9426,91.762,488.2207,2.5601,3.263,0.3867,0.6375,0.4449,0.3875,4103.101,215.3209,99.5868,2.5145,0.0974,0.0525,0.09,0.35
2/27/18 12:00,PLMN,N123,99.9975,99.7914,99.7817,99.8264,98.8673,99.9723,97.3684,680.196,110.4649,660.1884,3.9701,4.8284,0.4724,0.7696,0.4103,0.3817,4402.3302,307.8351,100,3.5814,0.119,0.0525,0.7958,0.43
2/27/18 12:00,PLMN,N124,99.9948,99.7885,99.7083,99.7551,99.0008,99.9714,96.3061,999.7943,145.0809,758.782,3.8654,4.7103,0.3837,0.8454,0.4554,0.4261,3972.3034,279.1755,99.697,1.7847,0.3537,0.3646,0.1038,0.44
2/27/18 12:00,PLMN,N357,100,99.2126,99.7207,99.7562,99.3488,99.9586,100,6.2264,7.6629,60.3802,3.189,3.6448,0,6.9975,0.4459,0.4425,6391.1301,341.6498,,1.6516,0.0787,0.0327,,2.81
2/27/18 12:00,PLMN,N403,99.6451,98.8886,97.1052,97.7961,97.8211,99.7055,96.997,480.6595,107.4613,659.6167,4.7124,5.6303,0.3486,1.4899,0.6241,0.598,4145.434,305.8536,99.2424,1.8865,0.1826,0.1338,0.2706,0.71
2/27/18 12:00,PLMN,N406,99.9932,99.8286,99.6537,99.5816,98.7172,99.9561,98.4406,473.1916,138.5051,794.7354,6.5695,7.3942,0.4554,3.2727,0.4888,0.4843,4728.3759,391.3514,100,3.3153,0.0993,0.053,2.0158,1.18
2/27/18 12:00,PLMN,N407,99.9993,99.8414,99.7312,99.7686,98.8209,99.9775,99.1101,1434.2198,215.8976,1270.3164,5.4574,6.5395,0.2407,1.5222,0.4631,0.4807,3946.3055,335.2995,99.422,2.7797,0.2251,0.1503,0.2326,0.71
2/27/18 12:00,PLMN,N408,99.9897,99.8098,99.7734,99.8098,98.7906,99.9626,98.5714,1777.7428,203.0197,1212.7256,4.9468,6.0902,0.2247,1.5639,0.4503,0.4732,4160.5626,319.372,98.9899,2.9019,0.2845,0.1924,0.1411,0.62
2/27/18 12:00,PLMN,N601,99.9885,99.6261,99.4781,99.3638,98.1917,99.8111,97.7604,304.7378,140.1713,798.7431,6.6775,7.6355,0.5445,3.0192,0.7386,0.764,4522.116,407.8366,100,3.978,0.1642,0.1126,2.0339,1.34
2/27/18 12:00,PLMN,N602,99.9947,99.7873,99.7426,99.71,98.9552,99.9588,97.2222,874.8895,204.5867,1265.8571,5.2547,6.3724,0.2978,1.471,0.4254,0.4547,4126.9703,331.548,100,2.656,0.2336,0.1757,0.6091,0.64
2/27/18 13:00,PLMN,N103,100,99.8709,99.8106,99.8503,99.1066,99.9749,97.4545,2325.3294,166.0818,811.9778,2.8321,3.5705,0.3335,0.6716,0.4108,0.3751,4108.7819,234.0895,100,3.5975,0.1768,0.0816,0.1827,0.39
2/27/18 13:00,PLMN,N104,99.9985,99.7918,99.6478,99.7091,98.5097,99.9649,98.8435,359.5447,88.8749,613.0843,5.9638,6.9943,0.4868,1.0711,0.5619,0.4613,4877.9504,432.4044,100,2.779,0.1152,0.0592,1.7505,0.59
2/27/18 13:00,PLMN,N105,99.9995,99.6544,99.6349,99.6557,98.7229,99.9643,97.2808,568.1139,135.3378,709.1243,5.4784,6.5423,0.5092,1.4055,0.7148,0.6355,4108.0045,385.8334,99.4924,4.3569,0.0935,0.0685,1.2946,0.64
2/27/18 13:00,PLMN,N107,99.9779,99.8226,99.6937,99.772,98.8964,99.9719,96.6521,1947.1968,148.1327,729.6101,3.4102,4.232,0.4322,0.8092,0.4673,0.4205,4136.3337,279.8188,99.6997,3.1009,0.1337,0.0718,0.638,0.45
2/27/18 13:00,PLMN,N108,100,99.8022,99.7093,99.7786,98.7187,99.9572,97.5827,605.4836,112.7347,729.6362,3.9271,4.8471,0.4772,0.9199,0.5146,0.4659,4430.9249,345.741,100,3.7464,0.1138,0.062,2.1429,0.46
2/27/18 13:00,PLMN,N109,100,99.7991,99.6648,99.7182,98.8112,99.9594,98,711.6141,132.6382,839.977,6.3155,7.7379,0.2888,1.0833,0.4239,0.446,4171.5913,437.2275,98.69,2.738,0.1231,0.0846,0.9897,0.48
2/27/18 13:00,PLMN,N110,99.999,99.8519,99.6088,99.686,98.9744,99.912,97.77,667.6348,124.4902,716.2445,4.42,5.4123,0.4167,1.2163,0.53,0.4664,4406.5814,358.3776,100,2.3585,0.435,0.4217,2.6129,0.59
2/27/18 13:00,PLMN,N112,99.9993,99.7694,99.7909,99.832,98.8704,99.9588,99.5,472.1513,97.6367,572.1372,4.4959,5.5526,0.3798,0.8483,0.4312,0.4089,4217.7424,351.4015,100,2.1875,0.0699,0.0556,0.5379,0.49
2/27/18 13:00,PLMN,N114,100,99.7252,99.7331,99.8092,98.8132,99.9704,95.4315,730.6803,99.9448,567.3897,4.6281,5.6533,0.3724,0.8445,0.5263,0.4557,4107.6197,319.2698,100,3.1046,0.0482,0.0222,0.5951,0.41
2/27/18 13:00,PLMN,N115,100,99.8639,99.7841,99.827,99.1643,99.9711,98.185,1651.5763,152.9314,877.9487,2.6921,3.2909,0.2776,0.5514,0.4225,0.3959,4522.4112,239.5421,100,3.9886,0.1843,0.082,1.3731,0.32
2/27/18 13:00,PLMN,N116,99.9995,99.4592,99.5016,99.6417,98.7824,99.9438,98.7288,462.3806,117.6478,699.8698,4.0214,4.8594,0.3338,1.6295,0.6555,0.5561,4165.0283,324.285,100,3.6372,0.1217,0.0743,0.934,0.8
2/27/18 13:00,PLMN,N117,99.9686,99.7754,99.7567,99.8082,98.9239,99.9575,97.8417,1186.3179,123.2044,654.7247,3.0721,3.8671,0.3436,0.7327,0.4535,0.4156,4259.9595,281.6228,100,4.4675,0.108,0.0479,0.2321,0.4
2/27/18 13:00,PLMN,N118,100,99.8045,99.7261,99.7971,99.0624,99.9708,97.4497,1490.5419,202.498,997.5697,5.465,6.7201,0.4005,0.8858,0.5372,0.4557,3708.8552,360.1036,100,2.8218,0.1424,0.0902,0.1586,0.46
2/27/18 13:00,PLMN,N119,99.9995,99.7817,99.7554,99.8106,98.989,99.9638,97.2171,719.6651,122.4686,799.1351,4.5272,5.4676,0.4683,0.9402,0.5198,0.4587,4329.9283,340.3234,100,3.0128,0.1371,0.064,2.3312,0.45
2/27/18 13:00,PLMN,N120,100,99.8295,99.8082,99.8502,98.7979,99.9637,97.9798,675.5928,102.4499,697.8971,3.6234,4.4645,0.338,0.6933,0.4306,0.3756,4529.3412,307.0624,100,3.4941,0.1092,0.0534,0.2965,0.38
2/27/18 13:00,PLMN,N121,100,99.8564,99.7467,99.795,98.9932,99.9554,96.7811,1179.8703,129.8724,773.5824,2.756,3.3667,0.4216,0.8202,0.5444,0.5195,4448.3681,237.1751,100,4.8554,0.1411,0.0669,0.4989,0.43
2/27/18 13:00,PLMN,N122,99.9985,99.8646,99.8204,99.8617,98.9936,99.978,97.2222,1085.4713,100.4844,593.822,2.77,3.5268,0.3888,0.6682,0.4448,0.3891,4202.3172,233.51,100,2.1842,0.1251,0.0646,0.1763,0.38
2/27/18 13:00,PLMN,N123,99.9936,99.8049,99.7587,99.8175,98.9137,99.9696,96.2825,688.4701,123.1734,770.7624,4.4202,5.3844,0.5134,0.7568,0.4373,0.4035,4397.8159,343.4843,99.6988,3.0593,0.1116,0.0527,2.2175,0.41
2/27/18 13:00,PLMN,N124,100,99.7869,99.6791,99.7355,98.9108,99.9677,97.2325,1032.2809,175.4307,989.3638,4.3974,5.3423,0.3947,0.9947,0.489,0.4556,4051.5204,329.1026,100,1.8135,0.4146,0.4205,0.3042,0.49
2/27/18 13:00,PLMN,N357,100,96.2659,99.7176,99.7404,98.8801,99.9438,100,5.871,8.4043,72.8052,3.5211,3.9874,0,5.899,0.5047,0.4816,6658.2331,347.3565,100,1.3458,0.0617,0.0313,,2.29
2/27/18 13:00,PLMN,N403,99.9001,99.213,99.3563,99.5538,98.5028,99.9285,95.4225,458.1078,117.5011,787.228,5.0538,6.0723,0.323,1.3476,0.5661,0.5509,4209.8345,330.2751,100,2.5668,0.1806,0.1254,0.4422,0.64
2/27/18 13:00,PLMN,N406,99.9873,99.8167,99.6386,99.5175,98.7608,99.9463,99.0851,462.8598,156.2921,895.5349,7.3582,8.2686,0.4516,3.1023,0.5215,0.51,4777.9194,439.3456,100,2.8114,0.1197,0.0658,3.5281,1.14
2/27/18 13:00,PLMN,N407,99.998,99.7821,99.7185,99.764,98.7983,99.9729,98.812,1472.2955,227.7388,1440.655,5.8627,7.0154,0.2535,1.4925,0.4982,0.5127,4014.6037,352.8928,100,3.2691,0.2452,0.155,1.1907,0.7
2/27/18 13:00,PLMN,N408,99.9868,99.7888,99.7569,99.7957,98.7195,99.9649,98.1904,1857.8298,223.4949,1404.244,5.2172,6.4042,0.1953,1.4363,0.4856,0.5118,4283.2864,348.8593,100,3.0393,0.2548,0.1673,0.4424,0.57
2/27/18 13:00,PLMN,N601,99.9723,99.5711,99.5717,99.3834,98.0363,99.8639,98.126,281.4569,156.2195,890.0528,7.2411,8.2507,0.5232,2.9211,0.7272,0.7468,4661.1238,449.8447,100,3.9523,0.1743,0.1153,4.1816,1.29
2/27/18 13:00,PLMN,N602,99.9949,99.7434,99.7411,99.7458,98.8707,99.9657,96.888,860.6962,242.509,1553.7639,5.9883,7.2781,0.2972,1.5444,0.4233,0.4516,4126.1057,389.6294,98.3051,3.1034,0.2785,0.1955,1.3345,0.67
2/27/18 14:00,PLMN,N103,100,99.8776,99.8149,99.8555,99.1113,99.976,98.5075,2187.8749,162.8316,860.5268,2.7785,3.5006,0.3079,0.6632,0.4211,0.3813,4184.1384,230.072,100,3.0789,0.184,0.0849,0.2708,0.37
2/27/18 14:00,PLMN,N104,99.9944,99.734,99.6098,99.6936,98.6363,99.9498,99.0654,320.5903,97.2539,644.3746,6.0209,7.0462,0.4485,0.9857,0.615,0.5172,4908.5916,470.2669,100,3.7546,0.1009,0.0499,2.1706,0.53
2/27/18 14:00,PLMN,N105,100,99.6501,99.6817,99.7558,98.8002,99.9602,98.4744,520.0593,134.6278,745.3389,5.3521,6.385,0.4471,1.3258,0.6966,0.6299,4221.2936,384.7289,100,4.395,0.0917,0.0655,1.256,0.59
2/27/18 14:00,PLMN,N107,99.9988,99.8202,99.7404,99.8023,98.9499,99.9692,97.7134,1793.3946,153.5611,750.6885,3.3806,4.1841,0.3696,0.7794,0.4545,0.4149,4133.363,292.0932,100,2.6115,0.1169,0.0749,0.3458,0.43
2/27/18 14:00,PLMN,N108,100,99.7803,99.7224,99.7922,98.8099,99.9543,98.2289,543.3671,112.0988,756.4398,4.0596,5.0148,0.5072,0.9141,0.5283,0.4808,4423.8255,342.3244,100,4.0353,0.1198,0.0587,3.3293,0.44
2/27/18 14:00,PLMN,N109,100,99.6846,99.7049,99.7488,98.7583,99.9611,97.8723,515.3416,137.329,925.3044,6.271,7.5861,0.4289,1.2494,0.4262,0.4419,4369.4932,451.6702,100,3.2216,0.1184,0.079,1.4228,0.56
2/27/18 14:00,PLMN,N110,99.9829,99.778,99.5976,99.673,98.9598,99.9013,96.8796,631.4006,114.4373,712.0772,4.5004,5.5158,0.664,1.6072,0.5963,0.5264,4459.521,331.2821,99.5614,2.3758,0.4278,0.3689,4.846,0.75
2/27/18 14:00,PLMN,N112,99.9979,99.7942,99.7803,99.8265,98.8844,99.9693,99.4595,433.5977,102.1899,595.1207,4.6247,5.7085,0.5078,0.8034,0.4396,0.4172,4276.9426,370.045,100,2.0252,0.0737,0.0589,0.491,0.47
2/27/18 14:00,PLMN,N114,100,99.713,99.726,99.7988,98.9645,99.9663,97.1545,703.4167,104.587,600.2733,4.8096,5.8341,0.4724,0.9379,0.598,0.5149,4135.4193,333.572,99.7085,2.768,0.0391,0.0214,0.7375,0.43
2/27/18 14:00,PLMN,N115,100,99.8875,99.7968,99.8371,99.2247,99.9735,99.1761,1569.5807,150.7202,899.4534,2.5898,3.179,0.2468,0.5151,0.4278,0.3957,4516.359,240.6631,100,3.9606,0.183,0.0782,1.238,0.3
2/27/18 14:00,PLMN,N116,100,99.5431,99.4794,99.6251,98.6809,99.9404,97.4206,474.6319,120.1954,739.2086,4.1388,5.005,0.5754,1.523,0.6795,0.5869,4162.3673,325.2253,100,3.9955,0.143,0.0833,0.929,0.76
2/27/18 14:00,PLMN,N117,99.9994,99.8346,99.7938,99.8419,99.0363,99.9677,98.5075,1104.7129,125.2602,707.2989,3.0364,3.8162,0.3211,0.6982,0.4225,0.3881,4366.1388,288.8787,100,4.3696,0.0859,0.0471,0.1682,0.38
2/27/18 14:00,PLMN,N118,100,99.8046,99.7403,99.8078,99.027,99.9619,98.7786,1378.9914,199.5809,1010.5476,5.341,6.5521,0.4327,0.803,0.5173,0.4407,3738.7036,357.6108,100,2.7856,0.13,0.0824,0.1922,0.41
2/27/18 14:00,PLMN,N119,99.9955,99.7536,99.7736,99.8233,98.9077,99.9674,98.0903,655.608,130.2973,833.0038,4.7269,5.6968,0.487,0.8567,0.54,0.4798,4379.0699,362.9583,100,2.999,0.1475,0.0741,3.3752,0.4
2/27/18 14:00,PLMN,N120,100,99.8127,99.8039,99.8454,98.8159,99.9743,97.3881,611.7045,106.8182,776.5834,3.8163,4.6724,0.3752,0.6563,0.4666,0.4022,4626.9285,320.5135,100,3.7926,0.1059,0.0512,0.4456,0.36
2/27/18 14:00,PLMN,N121,100,99.7893,99.754,99.8015,99.0469,99.9503,96.0084,1142.1624,131.9759,812.3954,2.7541,3.3718,0.3972,0.8261,0.5464,0.518,4408.7908,242.4161,99.696,4.0939,0.1345,0.069,1.3979,0.43
2/27/18 14:00,PLMN,N122,99.9989,99.8433,99.8391,99.8769,99.0441,99.9789,97.931,1009.3518,110.8889,636.9105,2.823,3.5966,0.3793,0.6566,0.4377,0.3819,4213.4398,256.7757,100,2.637,0.1126,0.0553,0.1652,0.36
2/27/18 14:00,PLMN,N123,100,99.8476,99.7786,99.83,98.9388,99.9712,98.6784,602.1986,128.752,791.6536,4.5934,5.5654,0.3625,0.8663,0.4476,0.4153,4457.6345,360.2738,99.7449,3.0453,0.1141,0.0582,2.5333,0.46
2/27/18 14:00,PLMN,N124,100,99.7596,99.623,99.6905,98.872,99.9638,98.19,1002.2877,178.7401,1029.7663,4.5673,5.5407,0.534,1.0123,0.5398,0.5038,4130.9473,334.508,99.4286,1.9702,0.4319,0.4354,0.6019,0.5
2/27/18 14:00,PLMN,N357,100,98.1356,99.7559,99.7797,99.326,99.9315,100,3.9979,10.0952,78.3727,3.4795,3.9667,0.5236,6.2811,0.5339,0.5523,6882.589,427.4384,,1.3855,0.0711,0.0397,,2.52
2/27/18 14:00,PLMN,N403,99.9992,99.7799,99.7643,99.8031,98.7507,99.9747,94.2568,384.1486,133.51,914.953,5.1935,6.222,0.2666,1.4923,0.455,0.4596,4393.908,376.185,97.5904,3.4581,0.1768,0.1091,0.828,0.69
2/27/18 14:00,PLMN,N406,99.9845,99.8229,99.5288,99.3393,98.8248,99.9384,99.2522,369.7765,163.7077,980.5931,7.8107,8.7614,0.381,3.1096,0.5251,0.5129,4867.9914,457.7046,100,3.153,0.1483,0.0628,4.5201,1.08
2/27/18 14:00,PLMN,N407,99.998,99.7885,99.712,99.7601,98.772,99.9678,97.4581,1249.9077,253.475,1641.9457,6.2812,7.4986,0.2908,1.6089,0.5428,0.5631,4096.5162,394.2852,100,3.2341,0.2554,0.1538,3.2512,0.72
2/27/18 14:00,PLMN,N408,99.9526,99.8129,99.7781,99.8136,98.7478,99.9718,98.2671,1734.9708,243.8288,1603.0215,5.4763,6.6755,0.2466,1.3884,0.4489,0.4672,4368.0063,380.4374,99.2366,3.1153,0.2427,0.1573,0.5773,0.54
2/27/18 14:00,PLMN,N601,99.9938,99.5861,99.0737,98.9429,98.0037,99.8799,97.9873,243.9536,157.4465,931.9605,6.9298,7.9006,0.6913,2.9034,0.7294,0.7401,4760.4504,450.8591,99.0148,4.1329,0.1697,0.1034,4.9206,1.27
2/27/18 14:00,PLMN,N602,99.9972,99.7111,99.7694,99.7893,98.771,99.9647,97.546,641.4644,254.0231,1748.313,5.9629,7.2169,0.3581,1.4831,0.3961,0.4214,4339.9708,409.1557,100,2.8126,0.2555,0.1742,1.6842,0.63
2/27/18 15:00,PLMN,N103,100,99.8756,99.8228,99.8621,99.1083,99.9745,96.6667,2061.4405,164.7293,786.5327,2.6421,3.3305,0.2956,0.6187,0.4174,0.3883,4153.1329,235.5129,98.7552,2.9897,0.1774,0.0772,0.1487,0.34
2/27/18 15:00,PLMN,N104,99.9984,99.727,99.6499,99.7246,98.3809,99.94,98.5746,298.2269,94.4035,639.6775,5.5365,6.4923,0.5056,0.9231,0.5496,0.4593,4982.6987,458.9875,100,3.2825,0.0843,0.0449,1.3509,0.51
2/27/18 15:00,PLMN,N105,100,99.7075,99.6729,99.7468,98.7277,99.961,97.2995,470.8062,129.6361,717.9361,5.2484,6.2739,0.4795,1.3051,0.745,0.6629,4214.7555,373.6349,100,4.0858,0.0929,0.0641,1.2064,0.59
2/27/18 15:00,PLMN,N107,99.9993,99.8052,99.7571,99.8147,99.148,99.9675,95.4545,1664.7714,138.4342,673.4474,3.1047,3.8545,0.384,0.7459,0.451,0.4126,4095.0093,267.2148,100,2.9045,0.1098,0.0679,0.2405,0.41
2/27/18 15:00,PLMN,N108,99.9905,99.7057,99.7224,99.7862,98.7533,99.9575,98.545,550.7444,108.4682,719.2815,3.8138,4.6991,0.5122,0.8533,0.5257,0.4765,4525.3998,333.9196,99.3197,3.9146,0.0905,0.0487,1.7089,0.43
2/27/18 15:00,PLMN,N109,99.9993,99.7474,99.7425,99.7765,98.7595,99.9532,94.8718,451.5361,119.1209,861.889,5.5226,6.6639,0.1759,1.2574,0.3784,0.3954,4522.285,394.8084,99.6622,2.9593,0.0965,0.0616,1.1779,0.51
2/27/18 15:00,PLMN,N110,100,99.8468,99.624,99.6982,98.9015,99.8984,95.5212,610.1669,127.3039,759.2914,4.249,5.2238,0.4652,1.107,0.5139,0.4593,4536.4501,363.6426,100,2.2805,0.3893,0.3564,2.0624,0.54
2/27/18 15:00,PLMN,N112,99.9925,99.8203,99.7915,99.8313,98.9035,99.9639,99.3671,415.9733,96.1482,574.2927,4.4876,5.5308,0.3947,0.7893,0.4332,0.4095,4370.5383,350.7691,100,2.3021,0.0733,0.0511,0.378,0.46
2/27/18 15:00,PLMN,N114,100,99.686,99.7515,99.8127,99.06,99.9665,95.4023,632.922,94.0566,551.95,4.4088,5.3533,0.414,0.7983,0.5321,0.4639,4229.9685,305.3563,100,3.1866,0.0379,0.0172,0.54,0.37
2/27/18 15:00,PLMN,N115,100,99.8403,99.7998,99.8414,99.3119,99.971,98.5507,1408.2863,140.1901,823.9711,2.3776,2.9305,0.2611,0.5295,0.4381,0.4092,4504.7052,231.206,100,3.7191,0.1743,0.0711,0.8343,0.29
2/27/18 15:00,PLMN,N116,99.9996,99.388,99.3934,99.4002,98.8017,99.8949,94.7741,490.1697,126.7841,711.8287,4.2277,5.1452,0.44,1.4414,0.7391,0.6517,4081.6906,342.019,99.3548,3.6525,0.1724,0.098,0.6323,0.71
2/27/18 15:00,PLMN,N117,100,99.8282,99.8007,99.8464,99.0798,99.9674,97.8723,1033.2019,120.4434,652.6659,2.8452,3.5637,0.3251,0.685,0.4342,0.4,4424.5715,283.3074,100,4.1981,0.0823,0.0424,0.1231,0.37
2/27/18 15:00,PLMN,N118,99.9991,99.7536,99.7479,99.81,99.0482,99.9633,96.7071,1175.6552,183.0155,926.0502,4.8869,5.9789,0.5146,0.8133,0.535,0.4557,3810.1789,331.7375,100,2.6191,0.1079,0.064,0.116,0.43
2/27/18 15:00,PLMN,N119,99.9956,99.7924,99.7876,99.83,98.9581,99.9661,97.3737,670.4126,124.596,791.9061,4.5014,5.3964,0.4017,0.778,0.4815,0.4237,4434.4352,349.2773,100,2.3482,0.1149,0.0621,2.3006,0.38
2/27/18 15:00,PLMN,N120,100,99.7958,99.8178,99.8561,99.0606,99.968,99.5392,603.0953,109.8729,747.4764,3.7482,4.5905,0.3335,0.6417,0.4227,0.3669,4622.2888,330.252,100,3.2357,0.122,0.0534,0.4143,0.35
2/27/18 15:00,PLMN,N121,100,99.8186,99.7568,99.802,99.0367,99.9479,96.8815,1033.714,128.4304,764.3384,2.5558,3.1399,0.4357,0.7489,0.5782,0.5408,4438.6404,243.5344,100,4.4824,0.1322,0.0604,1.0397,0.4
2/27/18 15:00,PLMN,N122,99.9988,99.8779,99.8455,99.8788,99.1161,99.977,97.8947,926.4208,99.8383,586.5187,2.6398,3.3641,0.3874,0.5219,0.4092,0.3593,4299.371,232.9916,100,3.7688,0.1058,0.0495,0.2116,0.29
2/27/18 15:00,PLMN,N123,100,99.7737,99.7781,99.8301,98.9411,99.9755,97.2851,590.9813,125.0161,769.0078,4.3722,5.314,0.3961,0.7688,0.4237,0.3943,4518.4936,352.6255,100,3.183,0.1223,0.059,2.2106,0.44
2/27/18 15:00,PLMN,N124,100,99.7635,99.6427,99.7054,99.0424,99.9623,96.4455,951.4495,180.3034,1000.3139,4.4532,5.4054,0.4981,0.9811,0.4914,0.4596,4120.941,339.1458,100,1.9057,0.41,0.4199,0.2901,0.48
2/27/18 15:00,PLMN,N357,100,100,99.7137,99.7302,99.3834,99.913,100,6.1289,8.7103,60.1218,3.1682,3.6367,1.194,6.2307,0.6141,0.5952,6515.0997,385.891,100,1.5979,0.0487,0.0265,,2.55
2/27/18 15:00,PLMN,N403,100,99.7735,99.7844,99.8142,98.7161,99.9771,96.9163,339.5126,124.3705,908.3536,4.8599,5.7893,0.247,1.5472,0.4249,0.4431,4616.068,354.8288,100,3.0126,0.1591,0.09,1.4682,0.67
2/27/18 15:00,PLMN,N406,99.9703,99.781,99.5903,99.5062,98.6503,99.9481,98.448,353.6438,156.2069,970.067,7.3457,8.2525,0.606,3.3549,0.5258,0.5164,4948.1649,439.3322,100,3.7594,0.1216,0.0555,4.4202,1.1
2/27/18 15:00,PLMN,N407,99.9977,99.7896,99.7295,99.774,98.7868,99.9691,98.0432,969.8234,246.1923,1698.4128,6.1262,7.2574,0.3038,1.7913,0.5377,0.5568,4288.4757,383.1766,99.1071,3.2708,0.2498,0.1304,3.6692,0.79
2/27/18 15:00,PLMN,N408,99.9967,99.8606,99.7742,99.8067,98.7357,99.9643,96.7742,1558.9939,234.8917,1621.2392,5.2659,6.3974,0.2634,1.4799,0.4608,0.4859,4500.8819,367.4683,97.541,3.1352,0.2321,0.1458,0.4942,0.57
2/27/18 15:00,PLMN,N601,99.9823,99.5762,99.0879,98.9617,98.0304,99.8681,97.7227,222.2109,142.6608,893.4619,6.3254,7.2482,0.7275,3.1904,0.7229,0.7466,4790.1994,408.1545,100,4.0256,0.1452,0.0853,3.4159,1.36
2/27/18 15:00,PLMN,N602,99.999,99.7866,99.7706,99.6976,98.68,99.9623,95.3901,600.4259,230.1115,1645.9218,5.3843,6.4855,0.2984,1.4385,0.361,0.3836,4472.1275,373.4282,98.8701,2.578,0.2143,0.1482,1.2871,0.57
2/27/18 16:00,PLMN,N103,99.9997,99.8818,99.8266,99.8657,99.1904,99.9757,95.7746,2265.5662,159.3428,778.2768,2.7261,3.4459,0.2875,0.6491,0.3917,0.3591,4096.5794,226.8081,99.7305,2.8298,0.1675,0.0725,0.1283,0.36
2/27/18 16:00,PLMN,N104,100,99.716,99.6599,99.7329,98.5805,99.9571,98.9007,408.7765,93.9176,606.078,5.5783,6.5596,0.5793,0.8149,0.5146,0.4289,4801.3548,459.4235,99.2958,3.6728,0.086,0.0461,0.8301,0.45
2/27/18 16:00,PLMN,N105,100,99.5931,99.6595,99.7376,98.6779,99.9598,97.8464,550.6739,125.9086,672.3343,5.1883,6.1924,0.5542,1.2768,0.7357,0.661,4106.2395,364.5231,99.3243,4.3737,0.1067,0.0689,0.6582,0.58
2/27/18 16:00,PLMN,N107,99.9977,99.8304,99.7579,99.8165,99.0395,99.971,97.4771,1736.7503,133.5288,640.8359,3.0946,3.8717,0.3118,0.7358,0.442,0.4021,3926.7778,260.6799,100,3.2084,0.1114,0.0679,0.123,0.4
2/27/18 16:00,PLMN,N108,100,99.7723,99.7042,99.7764,98.6189,99.9589,98.7842,690.5233,107.3543,692.3909,3.9172,4.852,0.4373,0.8639,0.5191,0.4691,4383.9124,329.4116,98.9474,4.5688,0.1159,0.0559,0.7863,0.43
2/27/18 16:00,PLMN,N109,99.9994,99.7995,99.729,99.7713,98.6621,99.9543,97.3684,611.3945,114.0276,789.982,5.4794,6.6754,0.2883,1.1065,0.3495,0.3698,4419.8304,377.3464,99.4242,2.7896,0.0921,0.0671,0.6572,0.47
2/27/18 16:00,PLMN,N110,99.9991,99.8113,99.6028,99.6823,98.8227,99.8933,98.0485,732.9053,122.5746,711.0091,4.1832,5.1485,0.3668,1.1489,0.5317,0.474,4441.709,351.7931,100,2.2901,0.4166,0.3935,1.3441,0.55
2/27/18 16:00,PLMN,N112,99.9917,99.7744,99.7781,99.821,98.9241,99.9674,97.9167,502.2648,101.3473,552.615,4.6284,5.7301,0.4514,0.8901,0.4525,0.4244,4210.9031,370.8326,99.5025,2.4372,0.0748,0.0612,0.3085,0.5
2/27/18 16:00,PLMN,N114,100,99.7296,99.7164,99.7939,98.9519,99.9729,93.8967,741.7723,97.0726,538.9167,4.7348,5.7864,0.3061,0.9486,0.5417,0.4735,3974.0981,314.3171,100,3.426,0.0444,0.0208,0.3725,0.44
2/27/18 16:00,PLMN,N115,100,99.9009,99.803,99.8416,99.2667,99.9713,98.4391,1573.3727,142.6973,793.6592,2.3691,2.936,0.2673,0.5017,0.4115,0.3848,4484.9007,242.3543,99.435,4.1376,0.1782,0.081,0.6953,0.28
2/27/18 16:00,PLMN,N116,99.9951,99.4325,99.376,99.5842,98.7522,99.9436,98.0745,654.6611,148.5343,730.3684,4.5826,5.6413,0.4753,1.353,0.8179,0.7481,3943.5402,396.2075,100,3.6108,0.1831,0.1076,0.6587,0.68
2/27/18 16:00,PLMN,N117,99.9616,99.7467,99.7563,99.7923,98.9019,99.9452,91.6667,1129.597,118.8371,620.3659,2.9412,3.6828,0.3723,0.6466,0.4669,0.4316,4283.2853,278.0848,100,4.5893,0.0926,0.0479,0.3205,0.35
2/27/18 16:00,PLMN,N118,100,99.7875,99.7332,99.8013,99.108,99.9699,98.3871,1344.807,181.0142,901.9619,5.1583,6.3232,0.3857,0.8775,0.5459,0.4648,3713.4996,327.799,100,3.049,0.1226,0.0766,0.0707,0.44
2/27/18 16:00,PLMN,N119,99.9956,99.7989,99.7572,99.811,99.0709,99.966,94.0209,836.785,118.9069,755.8696,4.4945,5.4195,0.4258,0.7592,0.4907,0.4319,4402.0001,331.7937,100,3.5628,0.1206,0.0639,1.46,0.37
